PC1,PC1_return
3.397838033231047,-0.6968087572278276
3.331230689132904,-0.6238599189040439
3.3315323298839488,-0.37351547155998854
3.3718516519147377,-0.3079271627841985
3.4100897779270496,-0.448835357436994
3.4797861161866455,-0.3951982141880775
3.411595966453338,-0.33929786685572944
3.4370679345537574,-0.26231074045221725
3.3868995568584226,-0.38337394238085887
3.335646596907169,-0.34060240094412647
3.521364000687028,-0.3850774468570579
3.363754074744432,-0.42590384245385077
3.242101032549213,-0.5387656812814569
3.1798865781743424,-0.5365191008169542
3.225163411864381,-0.5094347130569579
3.1248980279036043,-0.5693863114447917
3.1009709604615567,-0.5947336028979513
3.12634334114103,-0.6863038526734211
3.165090604011228,-0.42606873855598465
3.221530785830292,-0.515302752742366
3.2525812226201425,-0.42134855895349366
3.168429850874215,-0.24151688441283248
3.1900160638196473,-0.06382669834287494
3.217468388395988,0.06414650804288383
3.3175487807683393,0.08982556969052342
3.348643315819704,0.02688710676899434
3.287203177943549,-0.0513189231914031
3.2278612420591433,0.023221912136685802
3.1843788393540358,0.1250448626414697
3.1073583786029,0.18014334141180305
3.0160109112664024,0.20244499459978194
2.9855006681846055,0.15289639529480537
2.998838735101537,0.0968314644490238
2.9427111026163466,0.14355080839901266
2.8935037362565943,0.14691892110532312
2.7903896569199995,0.2820945810384809
2.8292248739183785,0.3365655602863161
2.7407521815123634,0.285859987764456
2.7263066784669725,0.3173907925933565
2.7885172823007776,0.2783312726794691
2.7108502425920182,0.2587691668338235
2.6488149717378953,0.2737333751389155
2.645715221741185,0.29642871781024005
2.6596624263617294,0.2753764777327735
2.5941109240525813,0.3524808988363686
2.4363877307719153,0.39237688758811545
2.3691434184235063,0.44692275403427895
2.25012506058584,0.4948453580153734
2.2116427096187476,0.4555976412120375
2.165572049046957,0.4513605833402343
2.0402203503680165,0.4464298157120949
2.0240761292204614,0.43564113852348335
1.9727434805777044,0.4854366778814786
2.0134515974149645,0.4120192745648628
1.9550834085584674,0.4134741334565093
1.8919679244307501,0.4493187495105526
1.8877051013837614,0.4156662873204696
1.7611272887807858,0.6025664162095866
1.647425400032048,0.6052813715760423
1.540124144878131,0.6181644837485667
1.4326566364555964,0.6691829666789201
1.5071346592198585,0.6090576328208004
1.5882985743857845,0.6020739961212767
1.4524338717979546,0.671791474232383
1.336127955487011,0.7614003489934325
1.3188754368688709,0.8203929857224241
1.5255494503669755,0.6783462348663675
1.4585326056285979,0.6238016868156233
1.4218554608623495,0.6445298518500662
1.5401843816941159,0.5127373909064598
1.3603724958526255,0.6050975534515997
1.2093942749621542,0.7101727141106042
1.1648218313709873,0.709214040464121
1.1646646064899981,0.7126586782577357
1.11854831104737,0.8039837031030442
1.305819156425578,0.5956691837083964
1.2054385536704249,0.6913815847089704
1.2118618460439472,0.7278653094625847
1.167112041222296,0.7067174026909784
1.3438767038192116,0.5306506266446189
1.4284406107077436,0.48303953576936687
1.568983004276621,0.3688828434211026
1.3683608888114118,0.4545873060583863
1.1410940912864505,0.649560932171366
1.0556529465299263,0.896595655167765
1.0133009068104064,0.9243921064319365
0.9892322020522051,0.9358460341058353
1.0532597999626023,0.8846222157304454
0.968501802283372,0.9122005377143577
0.8371448806592783,1.0731044841104174
0.7605524232182823,1.1356475449800598
0.6236310781632524,1.3964799425465169
0.5622100349103785,1.5082428387591715
0.46366799283120264,1.7056764242177311
0.38253983584851525,1.91290020350797
0.3478042690629519,1.9583805681219808
0.5448547062077478,1.4911584614214948
0.5097902293395364,1.543490688198567
0.35310962575675164,1.838162644596804
0.27442804194290105,2.0968313161602135
0.2689328410253924,2.082139106570834
0.2813053863085626,2.0149871614462476
0.24206392616152783,2.2071221854207304
0.27366796693788675,2.091176532365594
0.2787769017926771,2.046006003383857
0.23807136530963202,2.274468121923253
0.21500218873743782,2.344327923306168
0.19456755486652666,2.411345057649043
0.23827675380675917,2.2510141790202676
0.3179515790601144,2.172067086734984
0.2758862120905081,2.3478854290601743
0.3576478621180348,2.0360624434548393
0.5665194458192939,1.745739759765314
0.5311014899460629,1.7882662676110332
0.4759455939602537,2.01535989904334
0.6431985763822805,1.7180217924387702
1.0543967548301068,1.2751581349425625
1.465669344318696,0.8998911482974027
1.184681709233256,1.169792392512143
1.555599147804563,0.8751044775747588
2.0119330622198555,0.5649655991972694
2.4456731560723126,0.38223650641720563
2.6723518594469766,0.3509396767960247
3.0514579615564053,0.19605299489526187
3.265264580261042,0.10934085518052578
3.021940237974038,0.28784907428847767
2.7400137377709415,0.397316074526586
2.414064947474596,0.5722025236514139
2.292348758385525,0.5847987517912984
2.631063463830418,0.46306741579462335
2.54691152084278,0.4575061441673453
2.217804468476073,0.5923008883131492
2.0795442988733246,0.6319524958872988
1.9704043691423827,0.6965087964479083
1.8952247628732894,0.7371797488663908
1.6927096693217154,0.7988573508761976
1.7851133116414077,0.7289010109227387
2.293128140639829,0.48078883682833484
2.4782059280927045,0.39717713724056997
2.1769030801523046,0.49569663502399286
2.343797827301308,0.4292593684333696
2.429978331666129,0.3849631956054218
2.6440399270413555,0.4106906749371204
2.30836844824559,0.5454189338001071
2.3727844566930383,0.5827780768764771
2.3959288102337384,0.5515740043605772
2.1971340179490024,0.5805016547741165
1.8916621843599293,0.7249129409293397
1.8595349472419558,0.7754720656019385
1.9377914684354396,0.7064130566370499
1.7682941771064853,0.7905846885856519
1.710835200471907,0.8534674408806767
1.5739056530456068,0.9570946110353229
2.06703030821031,0.6893579573168265
1.9242838896917787,0.7234355694388845
2.134218088072185,0.6270201275157938
2.488597417397564,0.48281267755571583
2.99276962344228,0.26308992714658064
3.430621168901056,0.08363234829918581
3.6293434381388896,-0.007747973512695489
3.4398999622698745,0.050567539938603814
3.1227629853407626,0.13490167208274084
3.3036954520779545,0.10317028542782958
3.608535840611092,0.0036506403314511527
3.7207166988674514,-0.018491562864102522
3.6927818486078503,0.015908062000877958
3.4787180730545297,0.0271022181933956
3.3037447237280384,0.07407350373584898
3.3969640579084825,0.051085596470188004
3.3514297786963847,0.026758520226552635
3.699789140967049,-0.07873552212629603
3.9612844878231663,-0.12374702284349066
3.6476837944095353,-0.03008868418456771
3.7446891922884054,-0.08805793411029963
3.68341859581525,-0.06320434053784285
3.511458559471963,-0.038910440951521845
3.482831925836619,-0.047187473897159986
3.558610471808568,-0.0693019123442971
3.5028456642843966,-0.029151669241162977
3.690362698854444,-0.08861753243285368
3.6070612828452955,5.634424489623924e-4
3.7041403851546075,-0.015301756565931055
3.6907554096749697,-0.021037983980248847
3.488016331197955,0.04486439277616369
3.4009171178096036,0.05445867768646839
3.188299277004987,0.12648340378568843
3.1291284099292014,0.15168656272279488
3.2054801167030433,0.13164645757158128
3.040037152486818,0.14845850097857952
2.956206889172546,0.17674306821172173
2.9651756348601546,0.1671094754179778
2.8605907130892736,0.2642780085399957
3.21722930613969,0.20078925941402262
3.017700378450313,0.26850288807118333
2.8577297345048622,0.32867855706334953
2.797464510929418,0.3563373993250716
2.7711652629668904,0.37079992541270373
2.9000772089313798,0.30755656730662645
2.843489956814764,0.332764684718336
2.861014249300064,0.35925160523102434
2.995683494685513,0.3107932025667034
3.0062723079177274,0.2954792529981704
2.7216343191088024,0.38006736627327453
2.708764245985658,0.396820797784583
2.5718861199232985,0.45032445725297165
2.4914281735006387,0.4803368281471248
2.4603222792109043,0.49422847001051795
2.3673760297298783,0.5399556826147573
2.375224198505055,0.49515871168432796
2.4993117571411925,0.44045606345037225
2.3690753554273885,0.4858414438914395
2.4066242282605494,0.4679744735084205
2.50934861166909,0.42376252578832985
2.366115922012704,0.4837905458516925
2.284641516105351,0.5259974893978456
2.315493646443045,0.5701929461237689
2.268934833246897,0.587299997460572
2.1558841074029864,0.6065727202000196
2.184852812396084,0.5960569472482873
2.5876629625798886,0.4196709659703755
2.553858448987262,0.4325425532517246
2.5219183044869666,0.4572225987739684
2.55106812001391,0.4260621111105425
2.4113713305010878,0.49014128579911725
2.448183585245214,0.4904910090882004
2.3677433010903766,0.5015797950803438
2.5200623321601046,0.43081603197747403
2.5405054757966803,0.4216771394088573
2.5525424678224202,0.41631347980485517
2.590828525000192,0.40490066590639484
2.4651808340204324,0.43059969943507903
2.420374662610457,0.4437209728594911
2.3862777743058143,0.4520544202125718
2.2192869018211288,0.5223445805504869
2.233936155048429,0.5195674273707542
2.1572742735091737,0.5561322285078965
2.1099679244540064,0.5620128281074317
2.2002450827377484,0.5120727224761678
2.2151870025236757,0.5047819732540134
2.1568796077855925,0.5378334388103021
2.314707491306132,0.4736601316417943
2.241669391984016,0.5015111996335524
2.169223365075586,0.5336279457486367
2.2630008205969765,0.4862841260026255
2.7904724316322533,0.28970692674548243
2.886713494108151,0.25068921740294015
2.7397208658356744,0.2861653544764036
3.2462350767469093,0.17040084900986258
3.1754968917868336,0.19282451562154657
3.57122319713504,0.08552604875176366
3.5848621376447287,0.10073808427770951
3.7739679023298205,0.03740605195326338
3.604572494005012,0.07591588423477336
3.8162433831996796,0.012412116065376833
3.7320782611020085,0.03922224352226165
3.5397693923043274,0.07677773628735439
3.5842774689489825,0.053433149985812965
3.7958129642162164,9.371499697940395e-4
3.7123774425707783,0.03963344825194475
3.6425414913728984,0.043808956017663075
4.029926599582515,-0.08489796940318302
4.076664007327576,-0.1011638472719796
4.278123806296171,-0.15348995631999607
4.113917355432162,-0.11398026906401039
4.180603186532361,-0.13134687176099807
4.024447365647223,-0.07780322690416834
4.010109776669523,-0.07696147327295529
3.912205488457362,-0.054514915368989586
3.9540785150007114,-0.058455677651973674
3.9610818751280834,-0.06487272989333784
3.7628925258421972,-0.01810101244498928
3.7001853169227434,-1.6578348806118296e-4
3.708790165688381,-0.003814234004486658
3.686627264182227,0.011592529756475147
3.573694363289979,0.04471124047397831
3.600353320670797,0.029624385833739345
3.5709995261140017,0.01888191330395214
3.986839045715864,-0.09137233002698389
3.982699713539198,-0.09527274600769026
4.24967376425523,-0.15115575796952116
4.159292435763917,-0.09089006673053812
3.9261348639254856,-0.04318950652704102
3.905433724447287,-0.031446551059468204
4.038197761085521,-0.0783896229304153
3.927338472088545,-0.05187398408126623
3.89853183122049,-0.047388526991904864
4.016653581257263,-0.0844000435258373
4.098638389160891,-0.10080142955440645
4.118425379254292,-0.07677819188214986
3.966917967573969,-0.04955675962765766
3.995307198557303,-0.052920470966379494
4.03308641702557,-0.06924479731507362
3.893424798681,-0.039139825270443886
3.729871161422598,-0.020266404467578304
3.6013320372372792,0.006415287844896843
3.6183203634530874,0.0017035286629137308
3.573765687319594,0.010319679802931508
3.6627416852653143,-0.012129098258723048
3.621733382169901,0.011835738378666147
3.652547056218017,-0.01741938865344993
3.7519965983998733,-0.04435334090755537
3.5742882817660644,0.0018183379090961204
3.557756300901251,0.013416455519826863
3.5750090408558597,-0.00415606763840612
3.442319696901711,0.027247577750833904
3.4196571823528497,0.03941301824714884
3.500204220262768,0.017626264120263666
3.539564528768505,0.020247554240942375
3.429041193581,0.051546874210535096
3.4578152073911306,0.029061590961572275
3.3774502273943265,0.05963185673215967
3.322303144860757,0.06515306614876873
3.3203434933150255,0.0686573905332369
3.402205901650541,0.04029690899255198
3.3774034802293795,0.038575791404952
3.609094226957781,-0.017394040846259902
3.647891977925742,-0.048612917661115015
3.6139204170522294,-0.048435004375229
3.6480675203965878,-0.06279191395033822
3.5912625053145852,-0.05100683452486992
3.6181796361112277,-0.0592229450745909
3.6416652569843593,-0.06397235851491363
3.656507069482222,-0.06148165344926388
3.5265788529585516,-0.03198265365863863
3.527713962327001,-0.04548024811586634
3.504492588675689,-0.030776822696688907
3.7258915112778537,-0.08872942847312447
3.9326353931017426,-0.1457267538870193
3.9471664430797464,-0.15201490598920678
3.969761699352871,-0.14364294627323435
3.995029144571982,-0.13983060457596494
4.015122388326165,-0.1552561215127781
3.944388467530235,-0.1135445411522449
3.966153925030052,-0.10863299731822251
4.0977080279065135,-0.1433759710015025
4.087631144592952,-0.15798527526353717
4.039739171406167,-0.13986312501071343
3.9800720364975652,-0.12304933571564364
4.02817464187469,-0.07228325025072135
4.0348292588309365,-0.07995316785195669
4.027689706906254,-0.07244455188347348
4.033041553391088,-0.08188365938809072
4.0622534799467385,-0.1018765528760138
3.8971695922822414,-0.0647715345001627
3.8824696554268283,-0.05891777351863659
3.8510320508122047,-0.061615715835495403
3.842793222649342,-0.060240010477117724
3.833528766582552,-0.0415884934376541
3.8383412423680068,-0.047140607533481003
3.865946784564354,-0.05726097869475386
4.095201199783347,-0.11146381558206657
4.082095593335056,-0.10463079256097246
3.954181467181323,-0.07615405919880448
